llm,agent_config,seed,run_id,quest_id,quest_name,quest_type,quest_category,difficulty,success,attempts,first_try_success,completion_time,total_tokens,sample_efficiency,avg_interactions_per_attempt,final_successful_attempt_interactions,adaptation_speed,rules_learned,rules_retracted,ntp_veto_rate,ilp_confidence,error_types,recovery_strategies,learning_opportunity,failure_modes_encountered
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,2,Find the goblin and kill it,primitive,combat,2,True,8,False,192.5,804,66,8.2,5,,,,0.0,0.91518361,"['visual_occlusion', 'visual_occlusion', 'spatial_reasoning_error', 'visual_occlusion', 'object_recognition_failure']","['manual_intervention', 'retry_with_modified_prompt', 'request_clarification', 'simplify_approach', 'request_clarification']",combat_mechanics,"['enemy_detection_failure', 'health_depletion', 'combat_strategy_error']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,120.1,627,48,9.6,5,,,,0.0,0.913925362,"['object_recognition_failure', 'visual_occlusion', 'spatial_reasoning_error', 'visual_occlusion']","['reset_and_restart', 'simplify_approach', 'reset_and_restart', 'seek_alternative_path']",inventory_management,"['incomplete_collection', 'inventory_full', 'item_confusion']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,110.8,181,45,22.5,14,,,,0.0,0.947979822,['spatial_reasoning_error'],['use_fallback_strategy'],harm_detection_and_avoidance,['no_learning_from_damage']
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,144.7,193,43,21.5,12,,,,0.0,0.954980356,['state_confusion'],['use_fallback_strategy'],conditional_behavior,['wrong_menu']
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,6,False,350.2,743,97,16.2,10,,,,0.0,0.983732668,"['context_loss', 'movement_confusion', 'visual_occlusion', 'context_loss', 'spatial_reasoning_error']","['reset_and_restart', 'reset_and_restart', 'backtrack_and_replan', 'manual_intervention', 'backtrack_and_replan']",sequence_scaling,"['target_confusion', 'health_management', 'combat_fatigue']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,7,False,554.9,992,187,26.7,15,,,,0.0,0.900531947,"['object_recognition_failure', 'collision_detection_failure', 'pathfinding_error', 'object_recognition_failure', 'object_recognition_failure']","['reset_and_restart', 'manual_intervention', 'simplify_approach', 'simplify_approach', 'request_clarification']",social_interaction,"['dialogue_stuck', 'npc_not_found', 'interaction_failed']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1308.2,2951,379,23.7,0,,,,0.0,0.904750912,"['context_loss', 'pathfinding_error', 'pathfinding_error', 'context_loss', 'context_loss']","['seek_alternative_path', 'simplify_approach', 'simplify_approach', 'use_fallback_strategy', 'manual_intervention']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,34.8,74,11,11.0,7,,,,0.0,0.928855019,,,skill_transfer,
LLaVA-1.6,AGEL-Comp-w/o-NTP,123,LLaVA-1.6_AGEL-Comp-w/o-NTP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,1054.1,3581,389,24.3,0,,,,0.0,0.882551446,"['spatial_reasoning_error', 'pathfinding_error', 'pathfinding_error', 'state_confusion', 'spatial_reasoning_error']","['seek_alternative_path', 'seek_alternative_path', 'retry_with_modified_prompt', 'simplify_approach', 'retry_with_modified_prompt']",advanced_strategy,"['complexity_overload', 'sequence_break', 'state_management_failure']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,5,False,208.7,462,55,11.0,11,,,,0.019744119,1.0,"['movement_confusion', 'object_recognition_failure', 'collision_detection_failure', 'object_recognition_failure']","['use_fallback_strategy', 'simplify_approach', 'request_clarification', 'seek_alternative_path']",basic_interaction,"['wrong_direction', 'collision_stuck', 'path_blocked']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,2,Find the goblin and kill it,primitive,combat,2,True,10,False,1293.7,1122,292,29.2,23,,,,0.010555632,1.0,"['object_recognition_failure', 'spatial_reasoning_error', 'state_confusion', 'object_recognition_failure', 'memory_overflow']","['request_clarification', 'retry_with_modified_prompt', 'seek_alternative_path', 'simplify_approach', 'simplify_approach']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,8,False,644.5,903,180,22.5,19,,,,0.005566402,1.0,"['spatial_reasoning_error', 'movement_confusion', 'context_loss', 'context_loss', 'state_confusion']","['seek_alternative_path', 'backtrack_and_replan', 'reset_and_restart', 'retry_with_modified_prompt', 'request_clarification']",inventory_management,"['item_confusion', 'inventory_full', 'incomplete_collection']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,11,False,906.8,1423,204,18.5,19,,,,0.060356729,1.0,"['state_confusion', 'object_recognition_failure', 'movement_confusion', 'movement_confusion', 'object_recognition_failure']","['request_clarification', 'backtrack_and_replan', 'seek_alternative_path', 'seek_alternative_path', 'use_fallback_strategy']",harm_detection_and_avoidance,"['repeated_harm', 'consumption_mistake', 'no_learning_from_damage']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,8,False,168.3,902,77,9.6,8,,,,0.045177446,1.0,"['context_loss', 'context_loss', 'context_loss', 'movement_confusion', 'movement_confusion']","['backtrack_and_replan', 'reset_and_restart', 'retry_with_modified_prompt', 'request_clarification', 'retry_with_modified_prompt']",conditional_behavior,"['interface_confusion', 'wrong_menu', 'action_unavailable']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,False,16,False,1803.5,2899,446,27.9,0,,,,0.068415005,1.0,"['state_confusion', 'state_confusion', 'object_recognition_failure', 'spatial_reasoning_error', 'spatial_reasoning_error']","['retry_with_modified_prompt', 'reset_and_restart', 'reset_and_restart', 'manual_intervention', 'simplify_approach']",sequence_scaling,"['target_confusion', 'health_management', 'combat_fatigue']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,False,16,False,1458.8,2593,400,25.0,0,,,,0.027031253,1.0,"['spatial_reasoning_error', 'spatial_reasoning_error', 'movement_confusion', 'movement_confusion', 'pathfinding_error']","['use_fallback_strategy', 'use_fallback_strategy', 'manual_intervention', 'use_fallback_strategy', 'seek_alternative_path']",social_interaction,"['npc_not_found', 'interaction_failed', 'dialogue_stuck']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1396.0,3050,406,25.4,0,,,,0.048279819,1.0,"['visual_occlusion', 'movement_confusion', 'spatial_reasoning_error', 'spatial_reasoning_error', 'movement_confusion']","['simplify_approach', 'simplify_approach', 'backtrack_and_replan', 'reset_and_restart', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,11,False,770.1,1486,211,19.2,17,,,,0.028001891,1.0,"['spatial_reasoning_error', 'object_recognition_failure', 'spatial_reasoning_error', 'context_loss', 'spatial_reasoning_error']","['backtrack_and_replan', 'simplify_approach', 'seek_alternative_path', 'retry_with_modified_prompt', 'backtrack_and_replan']",skill_transfer,"['overconfidence', 'skill_decay', 'pattern_degradation']"
LLaVA-1.6,AGEL-Comp-w/o-ILP,123,LLaVA-1.6_AGEL-Comp-w/o-ILP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,960.2,3710,380,23.8,0,,,,0.087454312,1.0,"['spatial_reasoning_error', 'collision_detection_failure', 'movement_confusion', 'object_recognition_failure', 'memory_overflow']","['manual_intervention', 'retry_with_modified_prompt', 'seek_alternative_path', 'simplify_approach', 'reset_and_restart']",advanced_strategy,"['state_management_failure', 'sequence_break', 'complexity_overload']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,4,False,226.3,325,60,15.0,16,,,,0.0,1.0,"['collision_detection_failure', 'context_loss', 'collision_detection_failure']","['manual_intervention', 'backtrack_and_replan', 'simplify_approach']",basic_interaction,"['path_blocked', 'collision_stuck', 'wrong_direction']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,2,Find the goblin and kill it,primitive,combat,2,True,7,False,604.0,876,147,21.0,15,,,,0.0,1.0,"['movement_confusion', 'movement_confusion', 'movement_confusion', 'state_confusion', 'pathfinding_error']","['backtrack_and_replan', 'backtrack_and_replan', 'request_clarification', 'seek_alternative_path', 'seek_alternative_path']",combat_mechanics,"['enemy_detection_failure', 'combat_strategy_error', 'health_depletion']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,7,False,800.4,900,168,24.0,24,,,,0.0,1.0,"['visual_occlusion', 'spatial_reasoning_error', 'pathfinding_error', 'visual_occlusion', 'context_loss']","['request_clarification', 'reset_and_restart', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'simplify_approach']",inventory_management,"['item_confusion', 'inventory_full', 'incomplete_collection']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,6,False,579.1,881,161,26.8,25,,,,0.0,1.0,"['state_confusion', 'object_recognition_failure', 'state_confusion', 'collision_detection_failure', 'state_confusion']","['manual_intervention', 'manual_intervention', 'retry_with_modified_prompt', 'reset_and_restart', 'seek_alternative_path']",harm_detection_and_avoidance,"['consumption_mistake', 'repeated_harm', 'no_learning_from_damage']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,5,False,356.4,730,104,20.8,20,,,,0.0,1.0,"['spatial_reasoning_error', 'context_loss', 'movement_confusion', 'spatial_reasoning_error']","['simplify_approach', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'simplify_approach']",conditional_behavior,"['action_unavailable', 'interface_confusion', 'wrong_menu']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,5,False,450.8,641,125,25.0,22,,,,0.0,1.0,"['context_loss', 'collision_detection_failure', 'collision_detection_failure', 'context_loss']","['use_fallback_strategy', 'manual_intervention', 'use_fallback_strategy', 'retry_with_modified_prompt']",sequence_scaling,"['combat_fatigue', 'target_confusion', 'health_management']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,False,16,False,1938.3,3425,437,27.3,0,,,,0.0,1.0,"['movement_confusion', 'visual_occlusion', 'context_loss', 'movement_confusion', 'context_loss']","['retry_with_modified_prompt', 'request_clarification', 'manual_intervention', 'request_clarification', 'seek_alternative_path']",social_interaction,"['interaction_failed', 'npc_not_found', 'dialogue_stuck']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,1583.7,3158,387,24.2,0,,,,0.0,1.0,"['state_confusion', 'collision_detection_failure', 'pathfinding_error', 'spatial_reasoning_error', 'context_loss']","['reset_and_restart', 'seek_alternative_path', 'reset_and_restart', 'retry_with_modified_prompt', 'reset_and_restart']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,4,False,326.7,426,91,22.8,21,,,,0.0,1.0,"['pathfinding_error', 'context_loss', 'memory_overflow']","['request_clarification', 'seek_alternative_path', 'use_fallback_strategy']",skill_transfer,"['overconfidence', 'skill_decay', 'pattern_degradation']"
LLaVA-1.6,MLLM-Agent-Baseline,456,LLaVA-1.6_MLLM-Agent-Baseline_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,1722.1,2969,410,25.6,0,,,,0.0,1.0,"['pathfinding_error', 'context_loss', 'memory_overflow', 'collision_detection_failure', 'memory_overflow']","['manual_intervention', 'backtrack_and_replan', 'reset_and_restart', 'retry_with_modified_prompt', 'use_fallback_strategy']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,17.0,77,7,7.0,4,,8.0,0.0,0.027390531,0.930799305,,,basic_interaction,
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,2,Find the goblin and kill it,primitive,combat,2,True,1,True,156.7,230,57,19.0,11,1.9,12.0,1.0,0.08393801,0.909661541,"['object_recognition_failure', 'movement_confusion']","['manual_intervention', 'request_clarification']",combat_mechanics,"['combat_strategy_error', 'enemy_detection_failure']"
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,55.8,98,26,26.0,14,,8.0,2.0,0.098259652,0.872354273,,,inventory_management,
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,47.9,180,21,10.5,10,1.0,13.0,1.0,0.062852274,0.97923711,['state_confusion'],['retry_with_modified_prompt'],harm_detection_and_avoidance,['consumption_mistake']
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,22.6,94,10,10.0,7,,4.0,1.0,0.05070762,0.997099266,,,conditional_behavior,
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,1,True,33.7,67,18,18.0,14,,9.0,2.0,0.096101072,0.958853571,,,sequence_scaling,
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,3,False,173.0,359,69,23.0,15,1.5,9.0,1.0,0.013864028,0.931758525,"['context_loss', 'visual_occlusion']","['retry_with_modified_prompt', 'backtrack_and_replan']",social_interaction,"['dialogue_stuck', 'npc_not_found']"
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,3,False,97.3,319,39,13.0,8,1.6,18.0,4.0,0.068584524,0.85338341,"['spatial_reasoning_error', 'visual_occlusion']","['retry_with_modified_prompt', 'simplify_approach']",quest_chain_management,"['quest_state_confusion', 'incomplete_reporting']"
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,33.6,80,14,14.0,7,,3.0,1.0,0.079058366,0.898326945,,,skill_transfer,
LLaVA-1.6,AGEL-Comp-Full-System,456,LLaVA-1.6_AGEL-Comp-Full-System_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,4,False,201.5,588,87,21.8,14,2.5,7.0,2.0,0.050450211,0.851653709,"['state_confusion', 'object_recognition_failure', 'visual_occlusion']","['seek_alternative_path', 'request_clarification', 'backtrack_and_replan']",advanced_strategy,"['sequence_break', 'complexity_overload', 'state_management_failure']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,59.1,205,25,8.3,7,,,,0.0,0.947464581,"['object_recognition_failure', 'memory_overflow']","['backtrack_and_replan', 'manual_intervention']",basic_interaction,"['path_blocked', 'wrong_direction']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,2,Find the goblin and kill it,primitive,combat,2,True,6,False,283.9,613,101,16.8,13,,,,0.0,0.947611512,"['state_confusion', 'spatial_reasoning_error', 'visual_occlusion', 'movement_confusion', 'object_recognition_failure']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'use_fallback_strategy', 'use_fallback_strategy', 'backtrack_and_replan']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,355.7,698,125,25.0,19,,,,0.0,0.969387355,"['movement_confusion', 'collision_detection_failure', 'state_confusion', 'movement_confusion']","['manual_intervention', 'backtrack_and_replan', 'manual_intervention', 'reset_and_restart']",inventory_management,"['inventory_full', 'incomplete_collection', 'item_confusion']"
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,102.9,227,39,19.5,12,,,,0.0,0.93539338,['object_recognition_failure'],['reset_and_restart'],harm_detection_and_avoidance,['consumption_mistake']
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,64.4,105,22,22.0,13,,,,0.0,0.92244079,,,conditional_behavior,
LLaVA-1.6,AGEL-Comp-w/o-NTP,456,LLaVA-1.6_AGEL-Comp-w/o-NTP_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,4,False,315.0,470,99,24.8,18,,,,0.0,0.989078326,"['pathfinding_error', 'memory_overflow', 'object_recognition_failure']","['simplify_approach', 'seek_alternative_path', 'use_fallback_strategy']",sequence_scaling,"['health_management', 'combat_fatigue', 'target_confusion']"
